0 43.3541 0.939728
1 43.3493 0.939884
2 43.3455 0.940797
3 43.3459 0.939512
4 43.3461 0.938565
5 43.3476 0.938835
6 43.3519 0.939195
7 43.3365 0.937301
8 43.3364 0.938492
9 43.3333 0.93669
10 43.3365 0.937109
11 43.3373 0.93671
12 43.3378 0.936654
13 43.3326 0.937797
14 43.3361 0.938379
15 43.3496 0.939732
16 43.349 0.938627
17 43.3501 0.939983
18 43.3556 0.940643
19 43.3609 0.942027
20 43.3645 0.941447
21 43.3654 0.939971
22 43.3656 0.939675
23 43.359 0.939212
24 43.3594 0.939211
25 43.3625 0.94042
26 43.3659 0.942077
27 43.3572 0.940169
28 43.3655 0.939081
29 43.3657 0.939188
