0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.000610656	0.000294891
0.161409	0.00819579
1.06765	0.0270892
1.98804	0.0386308
2.24106	0.0422841
2.06568	0.034696
1.84338	0.029429
1.6131	0.0307682
1.40206	0.0252692
1.2861	0.0242811
1.20001	0.0201583
1.15917	0.0216334
1.12439	0.0188327
1.10632	0.0172581
1.06573	0.0170131
1.06933	0.0191117
1.05363	0.0159796
1.04079	0.0158635
1.07593	0.0155864
1.08248	0.0160422
1.0825	0.0133723
1.07178	0.0141574
1.0479	0.0124976
1.04031	0.0123625
1.037	0.0123214
1.0328	0.0130817
1.03532	0.0108982
1.01519	0.0106476
1.02506	0.0125069
1.00601	0.0116501
1.01587	0.0120012
1.01626	0.0111912
1.01262	0.0102974
0.998761	0.011769
1.00155	0.0108803
0.998561	0.00977891
1.00728	0.00989931
1.01307	0.0115296
1.0091	0.0107526
1.00641	0.00992488
1.01903	0.00930145
0.998481	0.00795428
0.979958	0.00802657
0.983723	0.00807846
0.984099	0.00749638
0.981788	0.00759231
0.98498	0.00803943
0.989149	0.00867931
0.983886	0.00804215
0.984418	0.00899005
0.980455	0.00826416
0.972089	0.00784172
0.974093	0.00786026
0.977249	0.00752948
0.975947	0.00787875
0.977179	0.00731368
0.967498	0.00631567
0.971301	0.00676826
0.9735	0.00575044
0.981509	0.00561153
0.970337	0.00614693
0.984309	0.00673771
0.98325	0.0065685
0.981667	0.00704885
0.97733	0.00595725
0.986149	0.00542496
0.98576	0.00571499
0.982416	0.00556061
0.988293	0.00573847
0.99751	0.00607084
0.989865	0.00511183
0.986441	0.00525056
0.987337	0.00475727
0.988733	0.00416632
0.998976	0.00538807
0.992837	0.00466508
0.991121	0.0049221
0.993087	0.00527401
0.989326	0.00427012
0.991226	0.00469431
0.991446	0.00547112
0.993243	0.00492722
0.996363	0.00410156
1.00102	0.00441891
1.00161	0.00444636
1.00021	0.00458088
0.998108	0.00430774
