1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0.0323928
1	0.155096
1	0.468205
1	1.19202
1	1.80418
1	2.24178
1	2.53598
1	2.62636
1	2.38344
1	2.27306
1	2.03432
1	1.85816
1	1.53575
1	1.38709
1	1.26025
1	1.14012
1	1.05849
1	1.02038
1	0.932708
1	0.807692
1	0.755035
1	0.745676
1	0.685927
1	0.689981
1	0.641176
1	0.632443
1	0.606358
1	0.568247
1	0.655338
1	0.664693
1	0.71788
1	0.768923
1	0.771226
1	0.842392
1	0.856698
1	0.919187
1	0.968623
1	1.05006
1	1.05657
1	1.08353
1	1.0814
1	1.06725
1	1.13425
1	1.21212
1	1.24323
1	1.22984
1	1.16346
1	1.13998
1	1.20006
1	1.21382
1	1.21347
1	1.17408
1	1.12585
1	1.03841
1	1.01585
1	1.02897
1	0.983481
1	0.971951
1	0.920955
1	0.908413
1	0.913809
1	0.863529
1	0.83215
1	0.854605
1	0.843391
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	0.0476365
2	0.160749
2	0.573457
2	1.19614
2	1.77787
2	2.33508
2	2.67123
2	2.46737
2	2.39757
2	2.22185
2	2.04692
2	1.71499
2	1.5627
2	1.35094
2	1.18571
2	1.09766
2	1.02635
2	0.892103
2	0.816811
2	0.877149
2	0.794583
2	0.803772
2	0.716268
2	0.661561
2	0.710952
2	0.696292
2	0.701943
2	0.721466
2	0.713865
2	0.716933
2	0.735588
2	0.775958
2	0.729755
2	0.823363
2	0.848178
2	0.876426
2	0.954894
2	1.00491
2	0.946693
2	0.998014
2	1.07097
2	1.05143
2	1.11487
2	1.14789
2	1.16159
2	1.23294
2	1.29179
2	1.23858
2	1.22381
2	1.25488
2	1.22029
2	1.15672
2	1.17681
2	1.08044
2	1.01871
2	1.00458
2	0.968122
2	0.960112
2	0.909206
2	0.871901
2	0.897854
2	0.902259
2	0.892401
2	0.882789
2	0.885796
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0
3	0.0297945
3	0.182625
3	0.605825
3	1.22597
3	1.85952
3	2.232
3	2.61375
3	2.65029
3	2.49137
3	2.0867
3	1.88595
3	1.71201
3	1.50184
3	1.40635
3	1.19431
3	1.1373
3	1.08257
3	0.996497
3	0.880728
3	0.747348
3	0.801989
3	0.801652
3	0.747137
3	0.691001
3	0.671146
3	0.70336
3	0.637671
3	0.694137
3	0.65929
3	0.71284
3	0.754925
3	0.724962
3	0.717417
3	0.810661
3	0.804721
3	0.843944
3	0.922459
3	0.984203
3	1.01653
3	1.07879
3	1.07413
3	1.079
3	1.21443
3	1.24914
3	1.23928
3	1.2344
3	1.19891
3	1.20059
3	1.19303
3	1.16114
3	1.12904
3	1.07271
3	1.07813
3	1.04665
3	1.03368
3	1.02686
3	1.02237
3	0.973661
3	0.965819
3	0.894967
3	0.910888
3	0.920065
3	0.939951
3	0.917802
3	0.934343
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0
4	0.00146728
4	0.0188814
4	0.189425
4	0.611724
4	1.22523
4	1.99503
4	2.40821
4	2.66293
4	2.39352
