5.00899	0
5.08439	0.0754074
5.08699	0.043614
5.03601	0.0595832
5.02049	0.0486918
4.98918	0.0506073
5.01749	0.0512915
5.01427	0.0445359
5.01942	0.0396128
5.02898	0.0366967
5.03668	0.0340758
5.03635	0.0311086
5.01928	0.0333238
5.00993	0.0322372
5.00998	0.0300113
5.01725	0.0289984
5.02158	0.0275819
5.02108	0.0260094
5.02026	0.0246159
5.01545	0.0238424
5.01349	0.0227637
5.01006	0.021973
5.01567	0.0217305
5.0196	0.0211733
5.01988	0.0203107
5.01405	0.0203674
5.01545	0.0196484
5.01164	0.0193122
5.00762	0.0190641
5.00476	0.0186378
5.00443	0.0180296
5.00368	0.0174731
5.00517	0.0170007
5.00933	0.0170095
5.0118	0.0167003
5.0128	0.01626
5.01542	0.0160312
5.00947	0.016702
5.01253	0.0165546
5.00944	0.0164291
5.01067	0.0160702
5.01033	0.0156866
5.0121	0.0154194
5.01073	0.0151266
5.00829	0.0149868
5.00447	0.0151468
5.00383	0.014835
5.00354	0.0145254
5.00482	0.0142835
5.0021	0.0142576
5.0029	0.0139979
5.0001	0.0140085
4.99789	0.0139173
4.99468	0.0140305
4.99011	0.0145102
4.99074	0.0142626
4.99064	0.0140105
4.98797	0.014023
4.98905	0.0138251
4.9897	0.0136085
4.99026	0.0133951
4.98979	0.0131856
4.989	0.0129989
4.988	0.012833
4.98781	0.0126354
4.99	0.0126327
4.9908	0.0124687
4.98986	0.0123202
4.99186	0.0123048
4.99404	0.0123214
4.99379	0.0121492
4.99557	0.0121114
4.99442	0.0119995
4.99304	0.011917
4.99613	0.012156
4.99649	0.0120003
4.99654	0.0118436
4.99703	0.0117009
4.99745	0.0115595
4.99772	0.0114173
4.99865	0.0113143
4.99895	0.0111793
4.99896	0.0110438
4.99918	0.0109138
4.99943	0.0107875
5.00233	0.0110473
4.99947	0.0112861
4.99773	0.0112923
4.99725	0.011175
4.99863	0.0111354
4.99973	0.0110679
5.00161	0.0111068
5.00165	0.0109868
5.00185	0.010871
5.00186	0.010756
5.00199	0.0106442
5.0013	0.0105564
5.00017	0.0105094
5.00124	0.0104581
5.00106	0.0103546
5.00251	0.0103526
5.00171	0.0102819
5.00309	0.0102757
5.00242	0.0101985
5.00303	0.0101193
5.00177	0.0101032
5.00306	0.0100911
5.00225	0.0100295
5.00154	0.00996279
5.00082	0.009898
5.00185	0.00986284
5.00139	0.00978523
5.00183	0.00970814
5.00305	0.00970004
5.0031	0.00961544
5.00304	0.00953235
5.00391	0.00949038
5.00352	0.00941792
5.00263	0.00938008
5.00285	0.00930399
5.00261	0.00922987
5.00308	0.00916631
5.00419	0.00915888
5.00272	0.0092037
5.0018	0.00917608
5.00268	0.00914576
5.00313	0.00908482
5.00262	0.00902812
5.00296	0.00896416
5.0031	0.00889604
5.0027	0.00883691
5.00277	0.00876999
5.00395	0.00878356
5.00468	0.00874791
5.00512	0.00869414
5.00552	0.00863934
5.0061	0.0085956
5.00615	0.00853327
5.00724	0.00854117
5.00784	0.0085007
5.00809	0.00844405
5.00861	0.00840042
5.00801	0.0083631
5.00833	0.00831093
5.00795	0.00826217
5.00866	0.00823663
5.00851	0.00818184
5.00796	0.00814517
5.00705	0.00814095
5.00677	0.00809145
5.00725	0.00805236
5.00666	0.00802131
5.00606	0.00799135
5.00765	0.00809813
5.00733	0.00805239
5.00726	0.00800091
5.00778	0.00796724
5.00675	0.00798326
5.00674	0.0079329
5.00701	0.00788777
5.00588	0.00791926
5.00545	0.00788222
5.00583	0.00784305
5.00684	0.00786041
5.00671	0.00781379
5.00673	0.0077666
5.00703	0.00772592
5.00645	0.00770159
5.00696	0.00767304
5.00734	0.00763692
5.00763	0.00759769
5.00725	0.00756283
5.00634	0.00757449
5.00683	0.00754712
5.00654	0.0075095
5.00541	0.00755238
5.00583	0.00752132
5.00556	0.00748369
5.00564	0.00744217
5.00615	0.00741884
5.0057	0.00739202
5.0058	0.00735201
5.00644	0.00734016
5.00661	0.00730211
5.00676	0.007264
5.00657	0.0072274
5.00676	0.00719138
5.00745	0.00718635
5.00747	0.00714825
5.00785	0.00712073
5.00793	0.00708375
5.00833	0.00705831
5.00908	0.00706134
5.00935	0.00702997
5.00832	0.00706933
5.00843	0.0070341
5.00743	0.00707056
5.00843	0.00710554
5.00886	0.00708297
5.00879	0.00704777
