0 -0.77929 0.00346634
1 -0.779924 0.00321871
2 -0.779997 0.00316677
3 -0.778816 0.00285796
4 -0.779967 0.0032663
5 -0.779163 0.00359544
6 -0.779231 0.00356566
7 -0.779438 0.00364656
8 -0.780594 0.00369604
9 -0.781353 0.00337327
10 -0.779779 0.00357363
11 -0.781288 0.00361666
12 -0.781736 0.00331402
13 -0.782162 0.00312281
14 -0.783057 0.00286813
15 -0.783789 0.00265953
16 -0.783749 0.00268124
17 -0.783649 0.00244243
18 -0.783524 0.00255536
19 -0.783309 0.00269344
20 -0.785965 0.00272651
21 -0.78514 0.00248386
22 -0.785936 0.00291235
23 -0.785541 0.00279421
24 -0.784616 0.00292456
25 -0.783502 0.00301237
26 -0.783114 0.00281711
27 -0.78328 0.00290622
28 -0.782712 0.00285531
29 -0.782583 0.00275284
30 -0.782411 0.00285796
31 -0.783015 0.00311931
32 -0.784547 0.00299506
33 -0.784645 0.00297094
34 -0.785308 0.00319736
35 -0.786616 0.00323796
36 -0.785622 0.00309409
37 -0.785329 0.00333605
38 -0.78567 0.00314507
39 -0.786082 0.00350478
40 -0.785647 0.00336059
41 -0.786084 0.00316146
42 -0.785471 0.00297725
43 -0.785858 0.00282983
44 -0.785707 0.00268153
45 -0.783889 0.00268567
46 -0.782553 0.00272374
47 -0.78418 0.00246508
48 -0.78425 0.00230644
49 -0.784284 0.00231308
50 -0.784061 0.00202405
51 -0.784295 0.00191791
52 -0.784102 0.00206204
53 -0.783169 0.00205406
54 -0.782769 0.00183792
55 -0.783641 0.0020899
56 -0.783386 0.00220032
57 -0.783041 0.00208089
58 -0.782285 0.00196684
59 -0.782998 0.0015699
60 -0.78329 0.00175461
61 -0.783368 0.00180066
62 -0.782857 0.00172994
63 -0.780959 0.00157746
64 -0.781679 0.00176044
65 -0.78235 0.00181537
66 -0.783226 0.00162668
67 -0.783541 0.00162782
68 -0.784217 0.00172427
69 -0.783666 0.00173918
70 -0.78309 0.00185171
71 -0.782451 0.00211229
72 -0.781598 0.00192051
73 -0.780917 0.00212261
74 -0.77977 0.00212757
75 -0.779593 0.00225959
76 -0.780104 0.00241314
77 -0.778253 0.00227156
78 -0.778842 0.00234099
79 -0.778879 0.002477
80 -0.779384 0.00256959
81 -0.780813 0.00250271
82 -0.779624 0.00282182
83 -0.779312 0.00257551
84 -0.779551 0.00243099
85 -0.779288 0.00236603
86 -0.777958 0.00244653
87 -0.778575 0.00266594
88 -0.778702 0.00226138
89 -0.778816 0.00250787
90 -0.778152 0.00220969
91 -0.777526 0.00206261
92 -0.776706 0.00189228
93 -0.777141 0.00190577
94 -0.778092 0.00177552
95 -0.778347 0.00196732
96 -0.777544 0.00185844
97 -0.777504 0.00206866
98 -0.777298 0.00212974
99 -0.77681 0.00190543
100 -0.777129 0.00226124
101 -0.776174 0.00256285
102 -0.775206 0.00231379
103 -0.774879 0.00232941
104 -0.774173 0.00247437
105 -0.774187 0.0022697
106 -0.774349 0.00265919
107 -0.774402 0.00255622
108 -0.772844 0.00227062
109 -0.772837 0.00217391
110 -0.773355 0.00220995
111 -0.77303 0.00210426
112 -0.774183 0.00218579
113 -0.77332 0.00244194
114 -0.772778 0.00245167
115 -0.773826 0.00232128
116 -0.774273 0.00255853
117 -0.775019 0.00271072
118 -0.775262 0.00272122
119 -0.775596 0.00276849
120 -0.775429 0.00265937
121 -0.776681 0.00244546
122 -0.775008 0.00246173
123 -0.774284 0.00253108
124 -0.77507 0.00238396
125 -0.775975 0.00251781
126 -0.774816 0.00255037
127 -0.773786 0.00258136
128 -0.774563 0.00269928
129 -0.776 0.00265204
130 -0.777904 0.00263335
131 -0.777219 0.00268022
132 -0.778184 0.00255475
133 -0.778058 0.00270567
134 -0.777609 0.00261079
