0.01	40.0142
0.02	41.0287
0.03	40.5781
0.04	40.5854
0.05	44.9458
0.06	40.4007
0.07	39.0702
0.08	37.2293
0.09	38.6677
0.1	30.5976
0.11	41.8455
0.12	44.9181
0.13	41.4639
0.14	36.9657
0.15	43.8904
0.16	43.3624
0.17	40.7486
0.18	36.525
0.19	33.4087
0.2	39.7964
0.21	31.0651
0.22	40.2568
0.23	38.4635
0.24	32.3911
0.25	43.8712
0.26	36.3959
0.27	40.1755
0.28	35.1723
0.29	36.9031
0.3	34.2079
0.31	37.5054
0.32	39.4445
0.33	35.7264
0.34	37.9586
0.35	34.9038
0.36	40.1316
0.37	35.2676
0.38	44.2534
0.39	34.3017
0.4	34.5094
0.41	33.2187
0.42	35.2388
0.43	30.8265
0.44	38.863
0.45	31.1251
0.46	37.4618
0.47	29.8582
0.48	39.6877
0.49	32.2624
0.5	27.1393
0.51	35.3165
0.52	35.4745
0.53	33.3985
0.54	28.8328
0.55	36.7565
0.56	28.6853
0.57	35.0223
0.58	33.8332
0.59	32.029
0.6	37.0486
0.61	28.9757
0.62	36.4278
0.63	29.2877
0.64	31.9457
0.65	31.1871
0.66	31.2055
0.67	27.5624
0.68	26.8489
0.69	30.248
0.7	37.6745
0.71	29.4944
0.72	30.4937
0.73	23.662
0.74	27.6876
0.75	29.852
0.76	28.9186
0.77	30.538
0.78	35.1453
0.79	29.1907
0.8	30.7645
0.81	31.3073
0.82	36.6787
0.83	35.1398
0.84	26.9025
0.85	37.4458
0.86	36.3329
0.87	30.7948
0.88	28.3613
0.89	29.3891
0.9	29.6181
0.91	25.1981
0.92	29.5557
0.93	25.7731
0.94	27.445
0.95	26.5028
0.96	31.1563
0.97	27.1112
0.98	33.7047
0.99	25.8926
1	36.0067
1.01	37.6404
1.02	25.3673
1.03	26.6016
1.04	31.6296
1.05	25.8903
1.06	29.6914
1.07	30.9063
1.08	28.0511
1.09	27.8728
1.1	30.7142
1.11	29.4197
1.12	28.2084
1.13	28.3075
1.14	28.3416
1.15	26.2691
1.16	30.314
1.17	27.2559
1.18	27.177
1.19	29.5038
1.2	27.1089
1.21	32.5212
1.22	24.3292
1.23	28.1211
1.24	32.6451
1.25	23.8784
1.26	25.9616
1.27	23.1695
1.28	27.5372
1.29	29.0461
1.3	24.7365
1.31	33.0114
1.32	19.7691
1.33	30.3105
1.34	27.3736
1.35	21.6238
1.36	25.3919
1.37	28.5827
1.38	20.9935
1.39	25.4957
1.4	21.3078
1.41	21.5278
1.42	27.416
1.43	25.9471
1.44	24.9187
1.45	22.9765
1.46	22.5962
1.47	24.7529
1.48	27.4482
1.49	23.7929
1.5	24.9762
