0.798778	0
0.793452	0.0053262
0.791871	0.00345777
0.792443	0.00251109
0.79092	0.00247086
0.788558	0.00310583
0.789512	0.00279272
0.789194	0.00243928
0.789893	0.00226179
0.788572	0.00241611
0.788482	0.00218732
0.788913	0.00204294
0.78853	0.00191804
0.787865	0.00189621
0.788017	0.00177188
0.78795	0.00165883
0.787495	0.0016232
0.787164	0.00156577
0.787995	0.00169807
0.787481	0.00169094
0.787239	0.0016264
0.787112	0.00155595
0.787088	0.00148696
0.78701	0.00142579
0.787263	0.00139076
0.787083	0.00134819
0.786944	0.00130479
0.786578	0.00130932
0.786601	0.00126357
0.786877	0.00125163
0.786589	0.00124435
0.786617	0.00120517
0.786521	0.00117207
0.786269	0.00116453
0.786183	0.00113403
0.78653	0.00115513
0.786761	0.0011471
0.786408	0.00117111
0.786604	0.00115744
0.786692	0.0011316
0.786806	0.00110951
0.786868	0.00108453
0.786852	0.00105913
0.786754	0.00103939
0.786553	0.00103574
0.786922	0.001078
0.78668	0.00108205
0.786521	0.00107114
0.786465	0.00105058
0.786799	0.00108231
0.786468	0.00111144
0.78638	0.00109336
0.786648	0.00110544
0.786748	0.00108939
0.786667	0.0010725
0.78666	0.00105319
0.786611	0.00103571
0.786672	0.00101951
0.786763	0.0010062
0.78662	0.000999549
0.786556	0.000985097
0.78682	0.00100436
0.78661	0.00101032
0.786584	0.00099476
0.786681	0.000984138
0.786831	0.000980651
0.786637	0.000985251
0.786607	0.000971097
0.786595	0.000956992
0.7866	0.000943231
0.786598	0.000929853
0.786843	0.000949023
0.786901	0.000937736
0.786768	0.000934456
0.786601	0.000937031
0.786694	0.00092935
0.786825	0.000926532
0.786735	0.000919002
0.786766	0.000907819
0.786703	0.00089865
0.786886	0.000906262
0.786866	0.000895364
0.786745	0.000892777
0.786816	0.000884925
0.786882	0.000876952
0.786849	0.000867314
0.786884	0.000858008
0.786982	0.000853779
0.787056	0.000847387
0.786995	0.00084014
0.787006	0.000830928
0.787033	0.00082228
0.786847	0.000834253
0.786918	0.000828326
0.786945	0.000820016
0.786937	0.000811465
0.786988	0.000804666
0.786803	0.000817681
0.786861	0.000811482
0.786921	0.000805576
