1.98704	0
2.05952	0.0724791
1.96778	0.100838
1.99528	0.0764232
1.96006	0.0688803
1.9928	0.0650761
2.06437	0.0902622
2.08824	0.0817308
2.05322	0.0801333
2.03814	0.0732435
2.07444	0.0755423
2.04753	0.0740226
2.03846	0.0686923
2.05917	0.0668833
2.06257	0.0623575
2.07799	0.0603337
2.0634	0.0585199
2.05776	0.0554613
2.0757	0.0554449
2.07803	0.0526513
2.08568	0.0506614
2.08496	0.048309
2.07587	0.0470467
2.0789	0.0451456
2.08214	0.043423
2.08512	0.0418259
2.08799	0.0403491
2.08706	0.0388926
2.09072	0.0377061
2.07314	0.0404496
2.07337	0.0391237
2.07471	0.037905
2.073	0.036778
2.08044	0.0364466
2.08213	0.0354306
2.08172	0.0344349
2.07398	0.0343724
2.07577	0.033503
2.08144	0.0331219
2.08417	0.0323989
2.08743	0.0317662
2.08802	0.0310064
2.08541	0.0303896
2.08393	0.0297275
2.07326	0.030958
2.07133	0.0303392
2.07252	0.0297106
2.06742	0.0295287
2.06513	0.0290102
2.06763	0.0285334
2.06677	0.0279813
2.06927	0.0275514
2.07256	0.0272262
2.07419	0.0267667
2.07794	0.026542
2.07649	0.0261041
2.07228	0.0259852
2.06941	0.0256944
2.06645	0.0254276
2.06617	0.0250018
2.0645	0.0246454
2.06286	0.0242996
2.06357	0.0239212
2.06601	0.0236708
2.06344	0.023445
2.06054	0.0232692
2.06629	0.0236291
2.06218	0.0236382
2.05981	0.0234138
2.05536	0.023501
2.05205	0.0234038
2.0466	0.0237097
2.04759	0.0234035
2.05022	0.023234
2.05157	0.0229619
2.05269	0.0226856
2.05403	0.022429
2.05357	0.0221444
2.057	0.0221295
2.06302	0.022666
2.066	0.0225814
2.06299	0.0225062
2.06534	0.0223565
2.0608	0.0225502
2.05702	0.0226013
2.05476	0.0224511
2.05243	0.0223136
2.05387	0.022106
2.05045	0.0221225
2.05289	0.0220109
2.04876	0.0221561
2.04572	0.0221242
2.04353	0.021994
2.04133	0.0218699
2.03972	0.0216982
2.04066	0.0214914
2.04114	0.0212741
2.04313	0.02115
2.04223	0.0209545
2.0433	0.0207715
